created_at,text,related,infection,self
2009-09-24T14:42:19Z,I don't worry about things like this as I don't get flu shot. :p RT @CBCOttawa Seasonal flu shot may increase H1N1 risk http://bit.ly/1j0VwQ,1,NA,NA
2009-09-08T05:20:32Z,@kamille2uboo hey cuz happy labor day..im here getting over a bad episode of the flu...,1,0,1
2009-09-24T18:41:52Z,"I'm dying with the flu (not literally). Its actually getting better but it's leaving me with a very irritating, painful cough.",1,0,1
2009-09-22T18:54:41Z,@smitj052 getting over the flu and practicing for my show on Friday! :),1,0,1
2009-09-24T00:11:57Z,Is China next stop for bird flu? - What is the Word http://ff.im/-8Cbe1,1,1,0
2009-09-21T03:47:57Z,Hand sanitizer manufacturers making $$ with swine flu fear. Is this good??? Link next.,1,NA,NA
2009-09-06T13:14:27Z,@Rambi85 yeh wish u were coming too. Pray I don't get sick:( I feel like I'm getting the flu again seriously:( PRAY!!!!,1,0,NA
2009-09-24T18:00:30Z,"Good news: Thanks to a bevy of class cancellations, the weekend starts RIGHT NOW. Bad news: I might be getting the swine flu again.",1,0,NA
2009-07-26T21:38:55Z,I am lying in bed getting over swine flu,1,0,NA
2009-09-07T04:55:58Z,And I'm pretty sure I'm on the way to getting swine flu. :/,1,1,NA
2009-09-09T01:15:27Z,"The flu still kicking me. Dun wanna be close with twins, afraid they got infected but...no choice. Stay healthy babies.",1,0,1
2009-09-08T16:35:37Z,"Slept horribly last night--had a horrendous sore throat and kept thinking I had swine flu.  Feeling a bit better now, but still not 100%.",1,0,1
2009-09-20T22:59:26Z,@GillyLiz lol what's up?... this Twitter flu malarky is getting right on my nerves! lol.,1,1,NA
2009-09-02T22:21:49Z,Think I'm getting flu. Hurt all over and have sore throat. Boo!,1,0,1
2009-09-25T09:02:01Z,getting flu attack..... :((,1,0,1
2009-09-04T04:23:59Z,What's the difference between bird flu & swine flu? 4 bird flu u need tweetment & 4 swine flu u need oinkment! (via @PhoenixCub),1,NA,NA
2009-09-03T22:55:52Z,OK getting past this flu thing. It's been tough on me. Back to work tomorrow.,1,0,NA
2009-09-04T17:43:46Z,That explains why I've felt congested and itchy eyed today.  Pollen count is massive.  Was afraid I was coming down with the flu *again*,1,0,NA
2009-09-22T17:59:53Z,"Cycled 40miles on sunday, still getting over a flu, so I did it with one lung tied behind my back.",1,NA,NA
2009-09-07T19:31:12Z,@ste_vee THANK YOU!!!! I have been thinking the same thing! (although I think I used it when I first got the flu) #Fact,1,NA,NA
2009-09-03T13:57:31Z,"Start getting ready for flu season. 4-oz Flip -cap Purell $2.29, Purell wipes get a  bucket of 700 wipes for only $41.00",1,1,NA
2009-09-05T07:32:07Z,100 died of caridiac arrest aftr YSR's death. Awaiting news tht Swine Flu cases on rise as ppl's immune sys getting weak due to YSR's death.,1,NA,NA
2009-09-07T15:38:54Z,Hey every1 hows it goin?%aI just got up from a long week of fever..­ont worry not swine flu..,1,0,NA
2009-09-03T14:00:43Z,RT doesn't seem odd that the swine flu is getting so much hype while Obama is trying to push thru his health care program? (via @lleslea),1,1,NA
2009-09-04T19:38:31Z,"this is good ""Lula will explain the pre-salt on national television and you worried about the swine flu I sincerely",1,1,NA
2009-09-22T15:27:49Z,It's more a West Nile issue than bird flu. Contact your county Health Dept. RT @seabeck: Who do u call when u find a dead crow???? #birdflu,1,NA,NA
2009-09-23T16:13:49Z,"Im afraid to go to doctors,i might catch swine flu when i go there. Then im screwed.",1,1,1
2009-09-09T22:46:32Z,"If I'm getting the flu, I'm gonna be REALLY pissed about it.",1,0,1
2009-09-10T22:45:59Z,"Tonight ABC5 News@6: Jails getting ready to prevent any flu outbreak, plus the latest on Mark Becker's compentency hearing",1,1,NA
2009-09-25T20:52:55Z,Do I still have bird flu?,1,0,1
2009-09-15T01:38:21Z,"I think im getting sick. Sore throat, cough. OMG ITS SWINE FLU!! Dx ...oke, maybe I'm being overly dramatic, but seriously, its scary! Dx",1,0,1
2009-09-14T13:37:12Z,I think I'm getting the flu! Back home I gofml. So bad :( http://twitpic.com/hpg7z,1,0,1
2009-09-14T09:57:48Z,"I'm worried that I'm getting bitterer. Bad two months: hamster and moochy pooch deaths, mumps and swine flu really fuck a girl up.",1,0,1
2009-09-09T03:07:18Z,"@SaintCurmudgeon Wow, is it that serious? I've been nervous because I've had a high fever for a week, plus a stomach bug and flu symptoms :(",1,0,NA
2009-09-12T00:35:09Z,Thinking about folks I know in Seattle with swine flu. Only a matter of time I guess.,1,0,NA
2009-09-28T18:42:34Z,Are you thinking Swine Flu could mutate into something more dangerous?,1,1,0
2009-09-25T19:53:40Z,"chicken festival is this weekend! haha. so ready for saturday and idk why! been sick this week, hope Im not getting the flu or something!",1,0,NA
2009-09-13T19:21:46Z,"I'm worried my flu vaccination might also immunize me from the ""Boogie Woogie"" variety. I don't want that.",1,1,NA
2009-09-14T15:46:31Z,Im so tired. Im getting more symptoms of the swine flu! Awesome...,1,0,1
2009-09-13T17:17:01Z,Getting flu shot to appease my paranoid grandmother.,1,NA,NA
2009-09-27T12:26:34Z,@mcvane It is daft as C works for govt & they're not supposed to go in with cold symptoms for fear of pig flu.,1,1,0
2009-09-09T16:01:49Z,Kellis home with strep. Justin home with the flu. Luke and I are thinking about hiding out.,1,0,0
2009-09-28T18:51:12Z,@mburtis  Thinking of you and Graeme (and Erik). Sleep when you can -- I am so sorry! Does Graeme have flu for real????,1,0,NA
2009-09-14T00:58:12Z,"mjfrombuffalo.@Pyriel is it bird flu or swine flu? for bird flu you need tweetment, for swine flu you need oinkment.",1,NA,NA
2009-09-28T16:35:46Z,staying at home cuz sick and dont worry i dont hav the swine flu,1,NA,NA
2009-09-28T14:41:42Z,Seniors Getting Mixed Messages On Flu Vaccines http://bit.ly/cYwTm,1,NA,NA
2009-09-11T16:19:14Z,"Parents speak about daughter's swine flu death http://bit.ly/1Lruae (very sad, looks like Kara may be getting that flu shot) #fb",1,0,0
2009-09-09T21:11:32Z,"too many peeps with swine flu around, I am getting paranoid",1,1,1
2009-09-27T14:38:55Z,"This Guy doesn't want to get a ""normal"" flu shot but is worried about the swine flu. People are funny.",1,1,0
2009-09-29T10:05:44Z,soo sick D: i think i might be getting the flu. crap. =/,1,0,NA
2009-09-11T10:05:01Z,one day before #barcamphk and i'm what? getting a flu? &gt;_&lt;,1,0,1
2009-09-09T07:30:32Z,"Thomas is chilled to the bone, tired and cranky, and very afraid he may be coming down with the flu... and still has to work all night.: ..",1,NA,NA
2009-09-11T20:28:52Z,"So UGAs best chance to win has nerve damage in his throwing arm and has lost 9 lbs from the flu, only getting his appetite back Weds? Scared",1,0,NA
2009-09-15T19:14:48Z,Im pretty sure im getting weird looks because my proffessor just talked about swine flu and i keep hacking ahaha,1,1,1
2009-09-09T21:51:33Z,so this girl on Tom's Blog (comments) went from skipping in octobe to skipping in septembe to her friend getting swine flu to BILL! weird...,1,1,NA
2009-09-29T15:17:26Z,Pregnant and worried about swine flu? We need interview subjects - please get in touch.,1,NA,NA
2009-09-28T12:13:52Z,@samchampion great job getting your flu shot!  I'm glad @chriscuomo was around to help:-),1,1,NA
2009-09-15T06:03:20Z,"Ke dokter minta suntik vit.c bu..it works with me n hubby RT @wortje: this flu is not getting better, i might request for a leave tomorr ...",1,0,1
2009-09-14T04:35:05Z,been hitting gym hard & feeling it.Football season when I train&diet hard.Beef up my immune system against flu or colds.hate getting sick,1,1,1
2009-09-14T22:51:23Z,RT @IAMGUILLERMO:  might be getting sick&lt;&lt; sad 2 read that meijo: I ve been that way 2 weeks now: deep cough:sinus allergeries: no swine flu,1,NA,NA
2009-09-11T19:33:31Z,"RT @chrispirillo: Pigs fly (well, flu) and now we're getting rubber from dandelions? What a world, what a world! http://bit.ly/tpPjn",1,1,NA
2009-09-25T12:14:57Z,"getting over this flu, oregano tea works! ^_^",1,0,1
2009-09-26T19:03:03Z,At CVS getting a flu shot while Cami dances in the aisles. http://pic.gd/1750bc,1,NA,NA
2009-09-10T02:03:42Z,"Is either sick or really tired......i'm thinking both..
I can smell a swine flu outbreak coming on!....Actually, I can't smell anything..Ha!",1,0,1
2009-09-29T02:13:52Z,"Worried about getting the flu?  Come to the Main Campus for your SEASONAL FLU SHOT on Thursday, October 1st, from 3-5 p.m.  Cost is $25.",1,1,NA
2009-09-27T21:10:49Z,"got the cold-flu-ey thing. I think. Although is the horrible faint-ey, light headed sensation from getting a jab meant to last this long??",1,1,NA
2009-09-29T06:57:37Z,Move over bird flu and pig flu. I gots the man flu. Sniff.,1,0,1
2009-09-11T12:49:04Z,Link: Khaleej Times Online - Egypt school start delayed week in swine flu fear http://bit.ly/21rfd,1,NA,NA
2009-09-26T13:38:56Z,"I've got full on bird flu now, proven to be much worse than man flu",1,0,1
2009-09-26T17:37:05Z,"Getting the flu shot hope it helps, hate to get sick",1,1,1
2009-09-12T15:51:18Z,Bonnie & I are getting Flu Shots today. I'll probably still get that A1 Steak Sauce Virus though.,1,1,1
2009-09-14T19:42:50Z,"Getting reports of how the new tracking student absence process is going -- so far lots of allergies, no flu. #campchamp",1,1,NA
2009-09-15T16:49:46Z,@ihchicky Hi Ilissa!  I am just getting through my emails from yesterday.  Was short on time due 2 the kids having the flu. I will write u,1,0,0
2009-09-09T14:07:53Z,@terynjay Don't you run yourself down and go getting the flu!,1,1,0
2009-09-10T13:37:42Z,"Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way.",1,1,NA
2009-09-12T18:25:57Z,@jonny_cox is getting me cold and flu tablets and lemonade. he is a good friend.,1,0,1
2009-09-28T23:21:25Z,What should be done to protect my friend from getting infected by the swine flu? http://bit.ly/3YOEl,1,1,NA
2009-06-04T04:26:44Z,everyone's worried about the swine flu but all the people I know have the normal one,1,1,NA
2009-09-11T18:14:41Z,"IMHO- compare the risks of Swine Flu and Side Effects of vaccines, examine news reports carefully, make choices based on facts not fear.",1,1,0
2009-09-09T17:12:25Z,Awww feel like crap :( flu is getting me :( sooo hungry aswell=[,1,0,1
2009-09-12T17:34:39Z,"swine flu is so trendy right now, im going to get the old bird flu instead, its retro cool",1,1,1
2009-09-26T23:39:14Z,"KY shows signs of life, scored against FLA .. Gators prolly getting dehydrated after 2 qtrs of play with flu .. KY have chance? #ESPN",1,0,NA
2009-09-11T13:27:47Z,"Gotta go pick up Bird. She's in the nurses office sick. Swine flu scare. Oh noooooooossss. @girlrokkstarr, will you visit me? SIKE!",1,1,0
2009-09-11T21:13:59Z,RT @JenFloyd08: RT @mugmkr. Diff between bird flu and swine flu cures? For bird flu you need tweetment. For swine flu you need oinkment.,1,NA,NA
2009-09-09T15:07:01Z,"Paging Dr. Twitter, I'm getting sick: Headache, stuffy, fever.... I think it's the weasel flu. I read about it somewhere. It's new.",1,0,1
2009-09-09T23:32:51Z,2 people at work w/ swine flu - will i be one of the 40% americans getting sick or is it just hype?,1,1,NA
2009-09-26T16:24:13Z,@ZohalAttayee--hope u arent getting swine flu,1,0,0
2009-09-28T15:54:25Z,RT @dcagle Want to avoid getting the Swine Flu? Read this humor column by Will Durst,1,1,NA
2009-09-09T19:14:30Z,"@lnobles // pretty painless, nothing to worry about. although you might want to wait for the one that contains the swine flu vaccine.",1,1,NA
2009-09-10T16:34:38Z,"Also, we are going to TRY to go to the gym tonight. Getting the flu really threw a cog in those plans this week :(",1,0,1
2009-09-15T03:17:59Z,"i feel like i'm coming down with something :(  swine flu is my biggest fear, so please don't let it be that!",1,0,1
2009-09-27T05:11:42Z,"Im dying. No joke, I just know its not going to work. I think Im getting the flu! Just make it stop. I wish you wou ... http://lnk.ms/0m5Rm",1,NA,NA
2009-09-29T13:47:15Z,"RT ""You seem pretty scared of catching swine flu for someone who's not remotely scared of catching STDs."" http://bit.ly/mzQOi",1,1,0
2009-09-26T14:09:29Z,"finally back, i wrestled with some virulent form of flu, but i subjugated it and beat it. but boy i hate getting sick. it is so not me!!!",1,0,1
2009-10-04T18:00:58Z,"Also could this virus have been related to the bird flu? Can we trust world -wide
governments to tell  the  truth!!!!!!!!",1,1,0
2009-10-01T06:05:51Z,@ohmell :( sounds like you're getting the flu. if it hurts to swallow then u might be getting strep,1,0,0
2009-09-30T16:01:53Z,Everyone is getting sick! Time to shovel down vitamins and get my flu shot!,1,1,NA
2009-10-04T20:59:48Z,@geektreschic I hope you feel better soon. Just getting over the dreaded flu myself :),1,NA,NA
2009-10-02T08:34:44Z,"had Man Flu, Swine Flu and the forgotten Bird Flu ravaging his body yesterday, today its the common cold. Paracetamol will sort this out.",1,0,NA
2009-10-03T05:45:08Z,first we had mad cow then we had bird flu now we have swine flu omg its farmaggedon,1,1,0
2009-10-02T22:45:14Z,Swine flu is getting everyone :(,1,0,NA
2009-10-04T16:13:57Z,@Signgal Thank you for saying so! Sorry I had to bolt before lunch. I am just getting over the flu and had used up what little energy I had.,1,0,NA
2009-09-30T09:42:33Z,I don't know why the CDC insists on calling the Swine Flu the H1N1 virus. Are they afraid of hurting pigs' feelings? I hate P. C. bulls**t.,1,1,NA
2009-09-16T22:02:26Z,"but i'm well worried about megan, she might have swine flu D:",1,0,NA
2009-10-01T23:55:58Z,is getting ready to do 3 shows this weekend! While still being sick! Yeah the flu rocks!!,1,0,NA
2009-10-05T20:28:08Z,"@mikeyriot yup, i'm always getting sick! also doctors are insisting all young adults get atleast the swine flu vac, we are the target.",1,0,NA
2009-10-01T20:45:16Z,getting my flu shot :(,1,1,1
2009-10-02T20:25:46Z,"@Cynnergies ""...patients in a cardiac care unit died as a result of getting the flu from a nurse."" http://bit.ly/vHjxT",1,0,NA
2009-10-04T18:40:15Z,Soo I think we as a nation are more afraid of swine flu then terrorism..wet whipes wit every shopping cart? Seriously?,1,NA,NA
2009-10-01T23:03:18Z,"Getting my flu shot, great",1,1,1
2009-09-29T17:14:10Z,@StealsDeals oh no I hope you aren't getting the flu! I've been washing my hands and taking my vitamin d like mad!,1,1,NA
2009-09-30T15:10:14Z,"I've just known the selema's symptom is exactly like the flu's... So, I wanna do correction. I'm getting selema now, not flu...",1,0,1
2009-09-30T01:29:42Z,Hi all--I am feeling better--just wanted to report it was not a flu bug--just a cold-no worries!  Thanks for concern! Nice to have friends!,1,NA,NA
2009-09-29T20:53:48Z,"if i'm getting flu i'm going to be very unimpressed - my throat is so sore, coughing, headache, cold, achey...doesn;t look good does it",1,NA,NA
2009-10-01T01:21:21Z,@cupcakes5 Oh no that's part of the charm.  One bush.  Then we make up something about either bird flu or swine flu.  : D,1,1,NA
2009-10-05T12:50:23Z,with how much crap i talked about people getting the swine flu it'd be poetic justice if how crappy i'm feeling is because of it.,1,0,1
2009-09-29T22:29:18Z,"Still feeling poorly, haven't worked since Friday. Got the flu. Was a bit worried as just came back from USA. But sure it's not swine flu.",1,0,1
2009-09-16T18:49:33Z,"Finally getting over the NINfluenza.  Thank you Tylenol Cold and Flu, NyQuil, and @miss_m",1,0,0
2009-10-03T14:08:01Z,"@504sexyslim hiiiiiii mi baby! Just getting over the flu, me.... how are u feeling",1,0,1
2009-10-05T19:42:08Z,@ the doctors getting a flu shot.. Thnk god,1,1,0
2009-10-02T14:30:19Z,"@wolfperson1 She has Swine flu? *pets her* And I shouldn't worry, it is kinda amusing!",1,0,NA
2009-10-04T21:07:37Z,"....Swine flu soon. OMFG. I so want to be in my bed right now. Getting mega IV meds soon. Can't tweet as much cause it's my phone, I'll try!",1,0,NA
2009-10-04T05:51:52Z,"@oneofthedevout Nope. Everyone in the house had it so I assumed it was the flu, but they're almost better and mine just keeps getting worse",1,0,NA
2009-09-16T16:28:14Z,"RT @Ruffryda1224: - Fwd: Mad cow (beef), Bird flu (chicken) and Swine flu (pork)...guess the only thing safe for a nigga to eat is ""PUSSY""",1,NA,NA
2009-10-01T15:52:50Z,$NVAX @ 3.76. Alreadt holf 4K at 4....maybe I am getting piggy flu,1,0,NA
2009-10-03T11:30:31Z,getting a flu shot:\ sooo tired..,1,NA,NA
2009-09-30T14:00:37Z,everybody in the house is getting sniffles... oh no!!! flu season is here.,1,0,0
2009-09-16T15:58:30Z,"in class with @sellie and EVERYONE is COUGHING, swine flu is imminent, I am the most scared.",1,1,0
2009-09-29T22:01:57Z,Back from the match and trying to hide from the flu that everyone is getting this week...,1,0,0
2009-10-04T15:07:48Z,"Oh no, Seasonal Flu shots actually doubles the risk of getting #Swine #Flu,according to a new Canadian study. http://bit.ly/2uisbg #Swineflu",1,NA,NA
2009-10-02T01:27:00Z,"@RecipeGirl Yes! Very low energy this week, hoping not getting sick. But I had so much fun it may be worth a cold, not the flu though.",1,1,1
2009-09-17T19:57:36Z,Has anyone got a Flu shot from Walgreens? Did they do well? Thinking about going in tomorrow (payday).,1,1,0
2009-06-06T10:15:03Z,"@SukieBunny Equine, Swine, Bunny and Bird Flu all now in Victoria.",1,NA,NA
2009-10-01T21:04:15Z,Fingers crossed that I'm not getting the flu because I sure feel like I am..,1,0,NA
2009-10-05T17:34:33Z,mms by jim humble made my blood perfect.  fear no flu,1,NA,NA
2009-09-16T23:03:29Z,@chill417 Don't worry.  The Swine Flu will get you before the shower heads will.  :),1,NA,NA
2009-10-03T22:23:00Z,"Thought I was shaking this flu thing, but now it's back for revenge! Don't worry, I've not yet begun to fight!",1,0,1
2009-09-16T20:51:10Z,"Back to life after being pwnd by Swine Flu. Like getting jumped by 1000s of microscopic hoodlums. Don't worry, I'm safely quarantined #fb",1,1,0
2009-10-01T00:24:05Z,#why is everybody getting swine flu ! yuck,1,0,0
2009-10-03T18:06:20Z,"the batshittiness has begun, t-minus 7 hours before the wedding, my brother has contracted a flu and relatives fear SWINE! squeeeeeeeee!!!",1,0,0
2009-10-03T16:43:01Z,"@MysOMG14 oh lol nah I been on, just getting over this flu",1,0,1
2009-09-29T20:00:37Z,steve is sick with the flu... getting ready to clean the house and try to get steve to go to the hospital cause he  ... http://lnk.ms/2LnRd,1,0,0
2009-09-30T15:28:35Z,"feeling completely crappy this morning. and i know what ur thinking, its not swine flu! atleast i hope not",1,0,NA
2009-09-16T13:05:57Z,Had that flutter in the back of my throat this morning - if I'm getting the pig flu I want some bacon! Or at least some eggs.,1,0,NA
2009-09-29T23:43:58Z,"@jsboustead13 herd you got bird flu dude, how u doing? stay awesome lol",1,0,0
2009-09-30T22:00:05Z,@Sundry:  Fuck.  I'm just getting over the flu so I figured it was just that.,1,0,1
2009-10-04T23:38:59Z,RT @10thAmendment: RT @SandyMorris: Woman paralyzed after getting swine flu vaccine. This IS a repeat from 1976 [Scary] http://url4.eu/aJla,1,NA,NA
2009-09-17T17:15:14Z,"Sore throat today. This better be a side effect of the flu shot, because if I'm actually getting sick I'm gonna be PISSED!",1,1,NA
2009-09-16T04:25:55Z,"@TannersDad The flu vaccine is fine. If you're worried, get the thimerosal-free version and pipe down. Goodness.",1,NA,NA
2009-09-17T13:19:37Z,"I swear, ima get swine flu ridin this damn bus. Also, I was about 6 inches from gettin super pooped on by a bird this morning. Ew.",1,NA,NA
2009-10-05T14:54:14Z,going to the doctor. i might have the flu. getting a cell phone too! thats an up! ... http://lnk.ms/1JZbG,1,NA,NA
2009-10-02T18:43:51Z,Getting tested for bacon flu at my DRs mmmmmmm bacon,1,0,NA
2009-10-05T08:46:40Z,"can't believe Monday is here already - still got the flu, but getting better (no temp most of the time).  Should be back to normal soon",1,0,1
2009-09-17T03:16:09Z,What's the difference between bird flu & swine flu? For bird flu you need tweetment & for swine flu you need oinkment.,1,NA,NA
2009-09-30T00:35:06Z,Got my flu shot yesterday. Tonight at tennis I was huffin and puffin like a COPDr. Hope I'm not getting sick!! #fb,1,0,NA
2009-10-03T01:21:50Z,"Sometimes I sneeze openly and out loud without covering my mouth. I say, bring it swine flu- bacon fever- inporkenza- I fear you not.",1,1,NA
2009-10-05T01:33:41Z,Gack! Coughing up a lung. Damn bird flu or pig flu or alligator flu...,1,0,1
2009-10-01T14:06:36Z,Please clarify: do people wearing masks have a FEAR of swine flu or do they actually HAVE swine flu?,1,NA,NA
2009-10-01T02:21:30Z,"are any of my doggie friends getting flu shots? My vet isn't carrying it, but a doggie friend is getting shots in the next county. Thoughts?",1,1,0
2009-10-02T02:40:52Z,@ReReLunsford Man flu IS the flu I fear the most.,1,1,1
2009-10-04T19:29:19Z,"rainy Sunday in Dallas -- so catching up on TiVo (all episides of Julliana & Bill, Survivor, House Hunters) and getting over the flu",1,0,1
2009-09-19T12:49:47Z,The Swine Flu has made getting a cold a more dramatic event than it should be. My wife and I worried all night that we were going downhill.,1,1,NA
2009-10-09T18:23:27Z,"Guess I have 2 lrn healthcare jokes now RT @SMHCS: Know diff btwn bird flu & swine flu? w/ Bird flu u get tweetment, w/ swine u get oinkment",1,NA,NA
2009-10-08T16:31:52Z,"Bird kill, bag ban, flu death, tax break and other news - http://tinyurl.com/yaufq5p",1,NA,NA
2009-10-06T21:14:33Z,What are Obama’s investments in biotech companies apparently developing the “bird” and “swine” flu vaccine? « Case about Bird Flu http:/ ...,1,1,NA
2009-09-01T21:00:12Z,I feeeel like shit today...I think everyone in my school is getting swine flu. Its a problem.,1,0,NA
2009-10-08T11:45:48Z,@lady4d Austin is getting nearly 400 new cases of swine flu per day. Mine is just allergies. I don't get sick often *knock knock*,1,0,0
2009-10-10T00:36:06Z,@suesues Oh no! Bird flu? (j/k) Hope you feel better. You have already had your share for the year - tell your body NO,1,NA,NA
2009-10-06T21:52:53Z,@soo_pretty they can't give you a shot while being sick won't work a flu shot is to prevent from getting sick you sick already babes,1,1,NA
2009-10-06T01:38:19Z,"Has the flu. Not the swine kind, or the bird kind. The fucking annoying cant-stop-sneezing-and-coughing kind. Nurse me.",1,0,1
2009-10-12T14:40:19Z,RT MaxLucado Whoa. I just heard that the Pope has a case of the bird flu. He caught from one of the Cardinals.,1,1,NA
2009-10-06T19:06:16Z,I played like a champ you'll we won and I still was getting busy with the flu I felt like MJ at the allstar game,1,0,NA
2009-10-05T23:33:19Z,@Zipad3dodah It sucks that it took Brian getting swine flu for everyone to post something about them & them releasing a cd tomorrow.,1,0,0
2009-10-12T02:40:02Z,@airelav2 Re: Texflu.. Japanese bird flu mask if I'm ever back at ACL.,1,NA,NA
2009-10-12T13:47:50Z,Swine flu appears to be getting ever closer - as long as it is after camp I will embrace it,1,1,1
2009-10-09T20:15:26Z,"First it was Bird flu, then Mad Cow disease, and now Swine Flu. The crazy guy on the corner was right, it's Farmegeddon!",1,1,0
2009-09-18T17:51:00Z,"Aetiology: Why I'll be getting my kids their flu vaccines: Taking a brief hiatus from my hi.. http://bit.ly/dDrGY
 @aetiology",1,1,NA
2009-10-08T20:35:57Z,#twitterfail no swine flu here only bird flu,1,1,NA
2009-10-06T13:57:00Z,Think twice about taking the H1N1 vaccine! studies show it doesn't lower risk of getting swine flu. Also contains high levels of mercury.,1,1,0
2009-09-21T04:19:05Z,@orphanslop You can have bird flu and still wear the mask.,1,1,0
2009-10-10T07:33:29Z,"@thebeaky I think Im getting a cold or something. Maybe the Swine Flu! No, seriously, my throat hurts and my ears are achy.",1,0,1
2009-10-11T05:17:15Z,I'm so tired. Swine flu? I bet I'm getting it.,1,NA,NA
2009-10-06T16:04:55Z,9 ~more~ reasons why I won't be getting flu shots (H1N1 or otherwise) this year: http://bit.ly/aslUI,1,NA,NA
2009-06-03T16:16:03Z,"I'm worried about the Swine Flu, but anyways, if my school close, i'll be happy.",1,1,1
2009-10-08T02:32:48Z,might be getting sick. :( hope it's not swine flu.,1,0,NA
2009-10-12T08:12:21Z,"Scrubbing In: It&#39;s swine flu we should fear, not the vaccine that saves us http://bit.ly/4lFyuE",1,NA,NA
2009-10-06T20:39:47Z,@vanillachild365 Im getting flu shot not sure bout swine,1,1,NA
2009-09-19T09:24:29Z,"Like every year, I will be getting a flu shot. Not for me, but to protect the immunocompromised people I come in contact with",1,1,NA
2009-06-04T00:14:44Z,Finally getting over the flu that had me down for over a week!,1,0,1
2009-10-07T00:07:35Z,is trying to keep from getting the flu virus it seems like its everywhere.have a great night all.,1,1,1
2009-09-20T08:46:41Z,"ugh, I can't sleep because I have this stupid mini-flu due to getting a flu shot from winn-dixie... wtp?",1,0,1
2009-10-09T00:15:01Z,I fear this skytrain box is full of pork flu #h1n1 and an old dude passed this to me in silence  http://twitpic.com/kru5m,1,1,NA
2009-10-08T13:59:23Z,juts got my flu shott bring it on bratss this bitchh isnt getting sickk apple juice muffins and lollipop best 15 dollers ive spent in awhile,1,1,1
2009-10-11T15:38:42Z,@daniellekiemel I have flu so I'm the opposite - burning up - you wanna swap? lol! I'm on page 104 out of 280 so getting there I suppose! x,1,0,1
2009-10-09T05:15:17Z,I wonder if Maddox ever ended up getting swine flu - http://is.gd/461lG,1,1,0
2009-09-18T13:20:57Z,Thinks he is getting the flu bug.  Not at all what I need now.,1,0,NA
2009-10-12T16:16:56Z,R.I.P. T.R. We will miss u&dont ever forget We love u!((hopes my baby girl gets over this flu.. im really worried a ... http://lnk.ms/1p6rr,1,0,0
2009-09-02T16:18:38Z,My family and I are definitely getting our flu shots asap!,1,1,1
2009-10-09T10:49:02Z,getting my flu shot today. hope it works because I catch it every year!,1,1,NA
2009-10-09T01:48:59Z,"says, &quot;Oh I figured out what I have, I have a minor case of the swine flu but I&#39;m somewhat getting better. ... http://lnk.ms/1YSgh",1,0,NA
2009-10-06T00:21:42Z,@ShermTV parents thinking their kids have SWINE FLU,1,0,NA
2009-10-10T15:09:09Z,"@Luka000 yeah, swine flu it is not. my mom has strep throat so i'm getting it from her. thanks for the diagnosis House lol",1,1,NA
2009-10-09T23:00:01Z,"Getting a god damned flu shot. Fuck. I hate needles, and I haven't been legitimately sick in years.",1,NA,NA
2009-10-08T18:20:16Z,Finally getting over the flu! OMG that was the 2nd worst pain I have ever felt.... ... http://lnk.ms/2y3zn,1,0,1
2009-10-08T18:54:27Z,RT @GsOK: twitter don get bird flu! *lol!,1,1,NA
2009-10-09T03:01:02Z,@mariag1967 wtffff!! I'm getting a swine flu shot! Screw that!! 15??,1,1,NA
2009-10-12T01:29:59Z,LOL! Too good!  RT@MaxLucado  Whoa. I just heard that the Pope has a case of the bird flu. He caught from one of the Cardinals.,1,NA,NA
2009-10-06T11:52:23Z,@amotherworld I was thinking flu yesterday but his fever seems to be going down already?,1,0,0
2009-10-11T03:39:48Z,"RT @LRockwellatty:Rt @Marshas A friend said ""1st we had mad cow disease then bird flu, and now swine flu. What the heck is this?Farmageddon?",1,NA,NA
2009-09-18T20:49:12Z,@BLuHaZe_DGB haha @ the bird flu,1,1,NA
2009-10-12T05:09:34Z,: (((  woke up with headeach... was afraid to get a flu... ohhh!!,1,NA,NA
2009-10-06T09:58:49Z,@SteveGoudie Man flu still getting you down mate :(,1,0,0
2010-01-07T22:31:40Z,"AVOID GETTING THE FLU by getting enough sleep! If you're body is fatigued, it simply won't be able to fight off the virus. – Dr. Mercola",1,1,1
2009-10-11T02:21:03Z,"The boy keeps coughing. Maybe its swine flu. I'm thinking about locking him in the garage til he's better. Survival of the meanest, right?",1,0,NA
2009-10-09T07:00:45Z,"Bird flu, Mad Cow disease, and Swine Flu. Oh my God, it's Farmegeddon! (via @funnyoneliners)",1,1,NA
2009-10-08T12:39:49Z,Just bought enough flu meds to kill me 3x over. Seems the days of overly concerned Boots pharmacists refusing you paracetamol are gone. yay?,1,1,NA
2009-09-17T22:01:05Z,My arm is getting sore from that damn flu shot... grrrr,1,1,NA
2009-10-12T03:16:20Z,RT @MattARobertson Flu update: AJ had a better day. Fever has been down and showing interest it getting up and out of his room. Good signs..,1,0,0
2009-10-11T08:07:46Z,New America Media: Regular Flu Shots Easier Sell in Time of Swine Flu: The fear of swine flu .. http://bit.ly/121GvI,1,NA,NA
2009-10-12T12:49:54Z,Whoa. I just heard that the Pope has a case of the bird flu. He caught from one of the Cardinals. LOL @MaxLucado,1,1,NA
