created_at,text
2019-06-07T19:58:07Z,My poor kitty needs to have all  his teeth bar fangs taken out due to him having cat flu as a kitten. I need to save up £500+ to pay for it first tho 🙁 https://t.co/6VHzPB72dB
2019-06-07T19:57:59Z,"Swine Flu - Tumor Circus【noise punk/alternative】
https://t.co/xLScvTVaDB"
2019-06-07T19:57:01Z,This flu got me feeling like trash 😩
2019-06-07T19:56:47Z,"Retweet !!! Like !!! Comment !!!
Prizes ...

https://t.co/8iL7i4zxvP

Brought to you by El Yucateco Hot Sauce....

#elyucateco #sofakingpodcast #spanishflu #influenza #flushot #flueseason #podcast #funny #comedy https://t.co/y5hev7yYTD"
2019-06-07T19:56:42Z,"Hey y’all I’ve come down with a real bad flu overnight so i wont be at my booth today 
@entnoot and @kram_pa will be there to help sell some of my wares"
2019-06-07T16:47:57Z,You gonna collapse on the dance floor le flu eo https://t.co/u811O5hcAk
2019-06-07T19:56:39Z,"Asi flu your throat is just dry, bula Crown https://t.co/pphFnK1Gxq"
2019-06-07T19:56:39Z,"If you have ‘stomach flu,’ chances are it’s actually norovirus: What you should know – ABC News https://t.co/FWcPkf2LGX #norovirus"
2019-06-07T19:55:18Z,"Ok, Friends I am off, Its the weekend, News headlines on site,
Weather 🌧️🌬️overnight, very windy💨tomorrow, 50 mph 🌦️Sunday, best ☀️day.
Bootsale tomorrow at Shoreham, Best Check cos of weather,
Sunday ones in the area should be ok
I wont be going, Got a flu bug.
Back monday  PM."
2019-06-07T19:55:11Z,@PetuniaMhlongo3 This flu is the pits I tell you
2019-06-07T19:55:05Z,"There once was a fellow from Bonn
Who glided a dubious don
He cried ""With a flu
I'll dry you, O view""
So bathers rotated his hon"
2019-06-07T19:54:30Z,"@MyBearNinja It was great! Devin Townsend was hilarious as usual! Avatar was fantastic, just a bunch of Swedish boys having fun. Their poor lead singer had teh flu, but he soldiered on!"
2019-06-07T19:54:14Z,"Ebola, H.I.V., Spanish Flu, SARS — the 20th Century’s Deadliest Hits

https://t.co/GUVd69qenz"
2019-06-07T19:54:14Z,"Ebola, H.I.V., Spanish Flu, SARS — the 20th Century’s Deadliest Hits

https://t.co/vVWqOuK9qF"
2019-06-07T19:53:09Z,"@Taffy128 @uktattoochick Or just germs off colleague’s who don’t/won’t, can’t/shant.... observe basic hygiene rules lol.
One office - 30 staff a day.  Just got over a flu epidemic there"
2019-06-07T19:52:34Z,I would get the stomach flu 2 nights before Sam &amp; Garrett’s wedding
2019-06-07T19:52:32Z,"Went from having the flu to bronchitis
Whyyyyyy"
2019-06-07T19:51:33Z,@KarinHiebert I'm so sorry. It happened to me 3 years ago. He had the flu and it turned to pneumonia. He left me in 15 minutes. I cried straight for 3 weeks and still cry sometimes. Prayers.
2019-06-07T19:51:12Z,"I have bad stomach acid, all the time. Now I have a flu. I cough, which jostles the stomach acid, which burns my throat, and makes me cough more.

This is my life for the next week. Join me next time for the eternal struggle between antacids and throat lozenges. https://t.co/I1HLiivOby"
2019-06-07T19:50:35Z,Flu creeping in! My throat is so dry!
2019-06-07T19:50:25Z,@SarahKernig when i had the stomach flu and was severely dehydrated i was crying when they were checking me in bc of how sick i felt and the nurse said i was going to be made “priority” and i waited an hour and a half
2019-06-07T19:49:46Z,Stupid flu! https://t.co/VF9PbaRNZK
2019-06-07T19:49:39Z,@_mamahan_ Do you have flu like symptoms? Happened to me a few times and I took some ibuprofen &amp; put warm compresses on the boob that hurt. It went away within 24hrs for me
2019-06-07T19:49:29Z,@MintRoyale Bad case of bird flu I suspect 🤔😬
2019-06-07T19:49:03Z,Scientists have stumbled on a way to stop bird flu viruses from spreading -- at least in chicken cells grown in vitro. #CRISPR used to delete a snippet of chicken DNA preventing viral binding. Might be possible 1 day to produce chickens w/ the DNA deletion https://t.co/JmRWicU5sy https://t.co/kKTHhNRsIl
2019-06-07T19:47:50Z,"I suggest shielding with metal (tin foil, metal sheets, insulation, etc) for EVERYONE, not just TI's. EMF's and radiation from computers, cell towers, phones, etc. breaks down your energy field. Holes in your energy field allow in viruses, germs, flu, and other diseases."
2019-06-07T19:46:54Z,"Was supposed to be out tonight, but I’m in bed with flu, so I thought what better way to spend the evening than by doing a bit of Maths in bed. 🤣 maths used to make me cry at school. Oh how the tables have turned! 👵🏼"
2019-06-07T19:45:58Z,"@USATODAY That happened to me on a flight to Cancun Mexico a few years ago - the gentleman sitting next to me smelled terrible (his feet). I was lucky the plane had a few empty seats, I moved to where my friends were sitting (it was during the Swine Flu) lol"
2019-06-07T19:45:46Z,Flu really has me kadi washen
2019-06-07T19:45:38Z,Community pharmacists in England administered more than 1.4m flu jabs under the national NHS Flu Vaccination Service in 2018/19 https://t.co/t4xpuzqB4d https://t.co/XCj7noLJ9g
2019-06-07T19:45:14Z,"“Clearing Up Confusion Over Colds, Flu and Bacterial Infections” by @GillianCanWrite https://t.co/bJI4u2dYg3 https://t.co/sGFp1PTRI9"
2019-06-07T19:36:37Z,"“Clearing Up Confusion Over Colds, Flu and Bacterial Infections” by @GillianCanWrite https://t.co/1nFpVmBeay https://t.co/AKtsl3jyYb"
2019-06-07T19:36:00Z,"“Clearing Up Confusion Over Colds, Flu and Bacterial Infections” by @GillianCanWrite https://t.co/InwmzSmpq5 https://t.co/T3oUkVEi2p"
2019-06-07T19:45:10Z,"@poetintransit Tbh I get motion sickness waaaaay too easily for a cruise and also it just seems like lots of ships are in the news for like mass flu outbreaks or other problems ??? But yes, VERY pro-travel is good 👍👍"
2019-06-07T19:44:53Z,"#NHS staff who don't get the flu #vaccine 'could wear a LABEL' because patients have the right to know and ask why, says England's Chief Medical Officer https://t.co/W44EIvJQUw https://t.co/QuaQ9W4XnF"
2019-06-07T19:44:46Z,"@ChronicPainDad I absolutely hate vomiting. It’s one of my phobias after having hyperemesis while pregnant. 

I’m glad you are on the mend. Being sick on top of chronic pain is just totally UNFAIR! I get mad when I even get a cold! Had the flu a few yrs ago, horrible."
2019-06-07T19:43:56Z,@pxr_x that cinema AC gunna give the whole screening your flu 😂
2019-06-07T19:43:48Z,The man flu is creeping on me and the headaches are out of this World.
2019-06-07T19:43:26Z,"Allah only makes Pakistanis. Unfortunately, they shift in other countries to spread the flu. https://t.co/SIQUhtZzW0"
2019-06-07T19:42:34Z,I think im gonna die tonight i cant take it anymore this flu is the worst thing that has ever happened to me https://t.co/5xMe42s8Bl
2019-06-07T19:42:02Z,"Gene-edited chicken cells resist bird #flu virus in the #lab
https://t.co/iyE60j5xQP https://t.co/8O0VYpaFPr"
2019-06-07T19:41:59Z,I feel miserable with this terrible flu right now.
2019-06-07T19:41:56Z,"They won’t even share the stank with me, I hate the flu"
2019-06-07T19:41:47Z,"Issam El Naqa discusses further examples of deep learning of confounders rather than disease specific variables in models of flu, pneumonia, skin and lung cancer #pbdw2019 https://t.co/9lAgX9vkrO"
2019-06-07T19:41:04Z,"I’ve had so many kind words today, I feel like its my birthday. Literally sneezing and sweating with a flu but feel amazing because of you and the positivity 🙏🏽 thanks for picking up my pieces"
2019-06-07T19:40:50Z,"Doctor: do you remember when you got your flu shot?

Me: hold on, I took a selfie that day, I’ll tell you"
2019-06-07T19:39:37Z,"@EbonykKing nah.

Just heard about a normally healthy martial arts guy who tried to train while he had the flu and now his breathing &amp; other stuff are permanently fucked.

sudden illness is usually telling us we need rest, so drink water, vibe, &amp; Netflix it for a bit."
2019-06-07T19:39:28Z,"@SenSchumer And 80,000 died from the flu...."
2019-06-07T19:38:28Z,Stress Travel and airborne pathogens can predispose us to a cold or Flu. #DrYoga Vita #FitnessMagazine based on #SwSatchidananda tchngs and Prg I created for #CedarsSinai and #JaneFonda WO is med endorsed antidote Also ck ot #DrOz Rx https://t.co/aDxAjZGMKx #newswise #ForbesLife
2019-06-07T19:37:15Z,@KatyTurNBC @tonydokoupil Wish I got that bandaid when I got my flu shot.  I guess it's an age thing.
2019-06-07T19:35:16Z,I get flu shots. I was vaccinated. I took it easy and walked 3.3 miies yesterday. #54years https://t.co/0zZWg4GUeW
2019-06-07T19:35:11Z,"@iamkalemc @AlfonsoPrez20 @929Walls @design_ironic Yes, man flu😂😂😂😂"
2019-06-07T19:35:07Z,"Washed my hands in Leicester, obviously I wash them everywhere, but if I washed my hair in Leicester, there Was a weird warning. That I might be at risk of flu? From tap water. How?"
2019-06-07T19:35:01Z,"""Ebola, H.I.V., Spanish Flu, SARS — the 20th Century’s Deadliest Hits"" by CARL ZIMMER via NYT Books https://t.co/HlDXJGebO1"
2019-06-07T19:33:30Z,"This Is Just To Say

I have drunk
the cough syrup
that was in
the medicine cabinet

and which
you were probably
saving
for cold and flu season

Forgive me
it was delicious
so mediciney
and oh shit my legs are melting

fmogrgbebbbnzx 
🕳"
2019-06-07T19:15:02Z,I genuinely feel like if you a flu you should be banned from any establishment that sells food.
2019-06-07T19:33:10Z,Flu is the worst! Worse than having 5 surgeries. Shit is just hell omgggg
2019-06-07T19:33:00Z,"@John_Mann44 @SharylAttkisson Huh. Learn something new every day ... oh well. Her choice. 

Sorry to hear that. I have stage 4 COPD, so I have to be careful around people during the flu season, too. And get the shot myself, of course. 

I had to get a shot for Hep A when I was in the Navy. In the a**.. Ow."
2019-06-07T19:32:31Z,"Abortion 👏 care👏 is 👏health care👏👏👏👏 
Imagine going to the doctor for the flu and being forced to have a vaginal exam before you get treated. https://t.co/u0Cm3kKiRy"
2019-06-07T19:32:22Z,"@777tracey71 Ok, that’s crazy. 
I don’t get them because I rarely get the flu and not a fan of inviting a virus into me. Plus, too many people get sick after the shot. I’d rather gamble. Now, if my town and neighbors got the bird flu, here’s my arm, hit me."
2019-06-07T19:32:16Z,This flu is really showing me flames 😤😤🥵🥵
2019-06-07T19:32:08Z,"#NHS staff who don't get the flu #vaccine 'could wear a LABEL' because patients have the right to know and ask why, says England's Chief Medical Officer https://t.co/W44EIvJQUw https://t.co/QuaQ9W4XnF"
2019-06-07T19:32:03Z,"I don’t know what strain of the flu is going around but my African Immune System got a licking, mans been down for a week. Shindwe!"
2019-06-07T19:31:57Z,"No flu can hold a working man down ... At work ! Tomorrow we produce an award winning production! ☝️

 #HleLive 
#YourKingdomOnEarth https://t.co/SGz0XJz9Gx"
2019-06-07T19:31:49Z,"No seriously tho, is it even biologically possible to have a flu in summers !!!!"
2019-06-07T19:31:13Z,Vanjie is still sick? — I think so she said on silkys insta yesterday she still has flu https://t.co/cic8q7GeMe
2019-06-07T19:30:37Z,Gene-edited chicken cells resist bird flu virus in the lab https://t.co/5saG1FPBnc
2019-06-07T19:30:09Z,"@EddieHorn @Travis_Statham @marioyoshi99 @LilaGraceRose @EAlfaroQ In order to be effective, the flu vaccine must be modified every year. Why? What happens to the flu virus from one year to the next that makes it resistant to last year’s vaccine? What would we call that process and how does it relate to evolution generally. Discuss."
2019-06-07T19:29:36Z,"Amantadine used to be used as a flu medication, but since 2009, all seasonal influenza strains have been entirely resistant to it

https://t.co/FOzvJv3Ls8"
2019-06-07T19:29:10Z,Stay away from common colds and nasty stomach flu with these seven ways of how to make your home healthy: https://t.co/B2wh0K4Tr7 #HealthyHome
2019-06-07T19:29:10Z,"Retweet !!! Like !!! Comment !!!
Prizes ...

https://t.co/8iL7i4zxvP

Brought to you by El Yucateco Hot Sauce....

#elyucateco #sofakingpodcast #spanishflu #influenza #flushot #flueseason #podcast #funny #comedy https://t.co/y5hev7yYTD"
2019-06-07T19:29:05Z,"@maphisa_linda Seems like flu, but self medicating till it gets worse😂😂"
2019-06-07T19:28:54Z,@dianah1221 @BobA1959 @RussGotAttitude @leemcgolf @retastep75 @TyLond3 @dr0lst0n @BingBongBingBi1 @djogrolyo @aLovingood_1 @RageBot5000 @ArtKetterhagen1 @D33D3374 @OzenRhoda @LRPow79 @RealChrisTrue @lisalbarjas1 @happysnarkygal2 @NotASheepLikeU Please give me a few days for those I haven’t followed back I have the flu and I’m down for a couple days
2019-06-07T19:28:44Z,"@graywolf442 @SharylAttkisson It seems that she is.  I myself with an already weak immune system, I will get sick if you look at me funny, not you add diabetes on top of that. I literally will refuse to meet face to face voluntarily during flu season with those that don’t get the shot....

Peanutbutter shot?"
2019-06-07T19:27:08Z,I'm just gonna start wearing a flu mask to work thanks 😷
2019-06-07T19:26:59Z,IM SO ON IT @FLU_2Cold 😎 https://t.co/byHCOdw8LF
2019-06-07T19:26:20Z,@masontinkle98 Could fuck this dude up if you had the flu
2019-06-07T19:26:06Z,"I am eating garlic,ginger,Chilli,lemons,limes plus mint leaves just so this flu disappears in 2mins!"
2019-06-07T19:25:44Z,HALSEY IN PARIS W BTS TO PERFORM BWL W THEM AND NOW SHE WAS TO FLU BACK TO LONDON IMISJDJD:((
2019-06-07T19:25:17Z,HALSEY IN PARIS W BTS TO PERFORM BWL W THEM AND NOW SHE WAS TO FLU BACK TO LONDON IMISJDJD:((
2019-06-07T19:24:43Z,The flu had to take most of the weight I gained
2019-06-07T19:24:31Z,"Reminder that the flu kills more people in America annually than Ebola kills globally.

Get your #flushot. The excuses you have not to get one are identical to #Antivax people. 

It's not just for you; it's for the young, old, and immuno-compromised.

#VaccinesSaveLives"
2019-06-07T19:24:16Z,"@SenJeffMerkley It’s NOT the guns that kill, insane people pull the trigger. Try this statistic on for size. 20;000 die each year of flu;10,000 of gun shot wounds. We need the 2nd amendment in case the fascists or communists or socialists or there is a military coup."
2019-06-07T19:24:08Z,Had a fun time today  at Cheltenham science festival with Henrietta hen and the Pirbright crew (thanks Dalan Bailey and Simon Gubbins)talking about where the next pandemic will come from and can we stop it st source with gene edited chickens resistant to flu? https://t.co/ft5Rlip9yL
2019-06-07T19:23:59Z,"Friday night with a slightly poorly, but very snuggly sweetheart. Poor little honey strayed because he wasn’t neutered, lost a few teeth in fights, and contracted cat flu. #AdoptDontShop #pleaseneuteryourcats https://t.co/RlFuQdLaGQ"
2019-06-07T19:23:43Z,"New NC law will allow #pharmacists to administer #vaccines to children between age 6 and 10 years, as long as they have a doctor's prescription.  Learn More:   https://t.co/tcfsRPTsNl https://t.co/M95BIBlWNl"
2019-06-07T19:23:40Z,"Reminder that the flu kills more people in America annually than Ebola kills globally.

Get your #flushot. The excuses you have not to get one are identical to #Antivax people. 

It's not just for you; it's for the young, old, and immuno-compromised.

#VaccinesSaveLives"
2019-06-07T19:22:34Z,"Coupla smart sciencey fokes I know are sayin plague is what’s gonna get us. Plague. Seems appropriate. Til now I was thinkin white civil unrest, flu or nukes."
2019-06-07T19:22:24Z,Love to drink so much coffee that I experience flu like symptoms rather than the customary heart palpitations leading to panic attack
2019-06-07T19:21:43Z,The keto flu is a real thing
2019-06-07T19:21:02Z,i’m genuinely starting forget what being physically healthy and breathing out of ur nose feels like on day three of this hell flu . someone murder me thanks
2019-06-07T19:20:51Z,I’ve been sick to the core for 3 days straight already but somehow managed to attend my bestfriend’s bday party earlier today. Thought my flu would get worse but it actually got a whole lot better
2019-06-07T19:20:30Z,@SabrinaAnnLynn I'm super still in my bed about it oh and my flu 🛏💞🤒
2019-06-07T19:20:27Z,@livelydiveley @Scarr_12 One of my favorite to watch on tv... right next to the Connor Shaw flu game in 2013
2019-06-07T19:20:26Z,"It is real. RT @FoxSeales: If sleep is the cousin of death, the flu is the Mother In Law… man flu is real shit"
2019-06-07T19:20:13Z,"75% of honeys in US grocery store are not real #honey and are harmful to your #health. Buy #organic #raw honey. Raw honey is an amazing #superfood and great source of anti-inflammatory and can help to improve #allergies, #flu, #rhinitis and #asthma: https://t.co/jl8fOSeerb… https://t.co/Ex4TQvVwcF"
2019-06-07T19:20:04Z,Soursop Root Tea $17.13 #Soursop #Cancer #Colds #Flu #Cough #Acne #Scars #Vietnam #Shopping Please RT! https://t.co/qXAWRscCmw https://t.co/dtRHsabtcW
2019-06-07T19:20:02Z,Whether I’m dehydrated from the flu or recouping from #Enigma grateful for @drinkdripdrop #VegasVibes https://t.co/mBqBXUXG2v
2019-06-07T19:19:55Z,"@PreemieToRN That's exactly what I was on during a miserable bout with the ""stomach flu"" a couple weeks ago that put me in the ER, along with Flagyl - you poor dear! Hydrate and feel better soon 💖💖💖"
2019-06-07T19:19:47Z,Now this flu has officially gripped me by the throat. 🤕
2019-06-07T19:19:38Z,i’m feeling sick and i ain’t got the flu boy i’m missing youuu🤣💔
2019-06-07T19:19:30Z,Soursop Root Tea $17.13 #Soursop #Cancer #Colds #Flu #Cough #Acne #Scars #Vietnam #Shopping Please RT! https://t.co/qXAWRscCmw https://t.co/dtRHsabtcW
2019-06-07T19:18:49Z,throwback to that time i had the flu really badly and i texting all my friends that i felt like i « was light »
2019-06-07T19:18:49Z,"I texted my mom about my stomach flu, which has kept me housebound for two days. She didn’t reply to my text but instead called me four hours later from a waterfall while on a hike with my dad... nice to check on me but i’m feeling a little jealous haha"
2019-06-07T19:18:41Z,"Swine flu engulfs pork business, China the biggest exporter of pork in the world undergoes $128 Billion loss. https://t.co/Ed7AM70Rvz"
2019-06-07T19:18:03Z,"Three Squads: 

A passive aggressive fried egg wins election; Spoiler: It was space flu."
2019-06-07T19:18:00Z,"@nuclear94 @ANS_org I like this stuff:
https://t.co/infHpGe0Op

For some reason, perhaps psychological, the hot drink form seems more effective than taking the ingredients as separate pills.   Not as fun as Bourbon...."
2019-06-07T19:17:22Z,"75% of honeys in US grocery store are not real #honey and are harmful to your #health. Buy #organic #raw honey. Raw honey is an amazing #superfood and great source of anti-inflammatory and can help to improve #allergies, #flu, #rhinitis and #asthma: https://t.co/jl8fOSeerb… https://t.co/Ex4TQvVwcF"
2019-06-07T19:17:11Z,Exciting new work from @roslininstitute and colleagues at @imperialcollege shows possibilities for producing chickens that are resistant to bird flu https://t.co/Q6NvN0Ly4D @EdinUniMedia
2019-06-07T19:16:49Z,"#bill47 will kill people by forcing people to go to work sick and send their sick kids to school. Our toddler died because of a flu outbreak in our daughter's classroom, but your government doesn't value people. There will be more families like ours. #redtape is people. #onpoli https://t.co/pizc9oDIpl"
2019-06-07T19:16:40Z,@juliaverkade I wanna know details
2019-06-07T19:16:30Z,Crying all day now got flu. Wtf!
2019-06-07T19:16:29Z,YALL I GOT THE FLU IM DYIN
2019-06-07T19:15:13Z,@stammer_teacher Keep the windows open and wash your hands frequently. You thought Freshers’ Flu was bad...?!
2019-06-07T19:15:10Z,"Love is in the air but so is the flu.
Wash your hands 🤧"
2019-06-07T19:14:15Z,RT @IUScienceNews: Patricia Foster of @IUBiology reviews the science behind last year's unusual #flu season. https://t.co/GTgLumdpS1
2019-06-07T19:13:20Z,@MaryanHaruna I have a workout plan. Will help keep the flu away 😉
2019-06-07T19:12:44Z,This flu is going to be the death of me.
2019-06-07T19:12:42Z,Drinking alcohol while you’re on flu medication &gt;&gt;&gt;&gt;&gt;&gt;&gt;
2019-06-07T19:12:31Z,Flu is hitting me hard https://t.co/znaHixrj5V
2019-06-07T19:11:53Z,"Next post with caught_red_headed 😊💙💜 📲
Update: It's pretty lame cause I never get sick from cons but my cold has mutated into the flu 🤧😷 Stay healthy out there 👌
.
.
#erzascarlet #fairytail #fairytailcosplay… https://t.co/Yui29vOYCx"
2019-06-07T19:11:46Z,@Bridge_FIT Are you feeling better from the stomach flu?
2019-06-07T19:11:35Z,"@lesleybrowne87 Goodness me,hope things r better 4 u soon..

I get an annual flu jab &amp; I still managed to get a sore throat lol"
2019-06-07T19:11:19Z,"@nuclear94 @ANS_org I like this stuff:
https://t.co/infHpGe0Op

For some reason, perhaps psychological, the hot drink form seems more effective than taking the ingredients as separate pills.   Not as fun as Bourbon...."
2019-06-07T19:11:10Z,"Don't give your kids a flu vaccine. Here's an alternative that's 3X more effective:

https://t.co/zXY7vHYzgq 

#flu #kids #parenting #health #children https://t.co/loUAaxgD7B"
2019-06-07T19:11:05Z,Ava Butterline from Franklin Elementary School won 1st place in the #middleschool #poster category! View her poster on the #flu #vaccine here: https://t.co/bGOMan3tG1 https://t.co/aKY4x3xcBb
2019-06-07T19:10:58Z,"she said “she told me she had the flu, but flu season ended May 15th” 😭💀💀"
2019-06-07T19:10:17Z,My dumbass got the flu in June
2019-06-07T19:10:06Z,@SouthwestAir @flyLAXairport #Who 🤷🏻‍♀️🤷🏼‍♀️#was #on #Flight1799 ✈️ #Houston #HOU to #LAX or #LAXFlyAway #Bus 🚌 #had #flu 🤢🤮🤒🤧😷 #bug #spread #nasty #cough #made #violently #sick #this #entire #week #bedridden #Please #Cover #Mouth #Coughing #Common #Sense 🤬😡😬
2019-06-07T19:09:42Z,A wild flu appeared
2019-06-07T19:09:32Z,@DebbieLouiseR Are but you've never experienced man flu!!!!
2019-06-07T19:08:55Z,@NTrendSick Be careful. Cold turkey is always the best way to go. If you’ve been able to power through it so far keep it up. Re-adding Nic now could complicate the process and may even halt it. When I used to vomit with the flu as a kid. I’d just immediately pack in more food. Stay strong.
2019-06-07T19:08:29Z,"Urghhh....sitting at home with the stomach flu. 🤢
Is it a coincidence that I get sick while my nephews are over for a few days? #helltotheno"
2019-06-07T19:08:28Z,"Food inflation has risen 10% from the lows in 2017 and has broken a down trend that goes back to 2011 and the PBOC says they have lots of policy room - NOPE

Remember - Swine Flu | Bird Flu | Mad Cow | Armyworm https://t.co/mKFvMJXpDW"
2019-06-07T19:06:58Z,Beth horse flu 😂😂😂😂😂😂 #Corrie @itvcorrie
2019-06-07T19:06:58Z,#corrie horse 🐎 flu 🤣
2019-06-07T19:06:23Z,@Mathape72184075 Trying to cure flu 🤧 https://t.co/40rqTscKCD
2019-06-07T19:06:13Z,"@casspernyovest Yaz' they care Mufasa, They don't want u 2 be affected by Flu @casspernyovest"
2019-06-07T19:05:23Z,"What Is Your Opinion On Colonoscopies, Mammograms, PSA Tests, Flu Shots,... https://t.co/FlxGw0WnVH via @YouTube"
2019-06-07T19:04:51Z,Financial aid office and couldn’t stop crying yesterday I’ve got the flu I can’t sleep I’m in a corner right now
2019-06-07T19:04:11Z,@72TraThomas On donut day no less...   Reminds me of when everyone in woodcrest caught the fried chicken flu.
2019-06-07T19:02:10Z,at home with the flu: scrubbing to the elbow like a surgeon just to empty the dishwasher... #hatethis #whatbrain
2019-06-07T19:01:54Z,"Spending my day off reading @EVENTmags's latest issue, which has my review of Larissa Lai's The Tiger Flu and Thea Lim's An Ocean of Minutes (both deeply imaginative &amp; compelling works). Lots of talk of flu, the ravages of capitalism, and what &amp; who we live for. https://t.co/I3rkj8l6cI"
2019-06-07T19:01:48Z,"So today we are both sick with flu from the cold climate... I am in bed with a headache, aching muscles and a bad stomach. Luckily Akhona is not as bad as I am... At least we are in a beautiful hotel 😁"
2019-06-07T15:01:50Z,"“This was an excellent way to reach out to the community, and make the flu shots accessible to the public. Everyone was extremely helpful and pleasant... Thank you for coming out on a night that most of you would be home.” - Jamie B., @oneclay parent on our #emergencyfluclinics. https://t.co/lWEkIQi70G"
2019-06-07T19:01:43Z,"Preventing the Flu: The CDC recommends everyday preventive actions (like staying away from people who are sick, covering coughs and sneezes and frequent handwashing) to help slow the spread of germs that cause respiratory illnesses. https://t.co/Ak0D92L8BS"
2019-06-07T19:00:47Z,@singlepayer78 @jbarro @cjane87 US was actually set up well for the tariffs from an AG stand point before the Chinese swine industry lost 10 mill hogs to flu. China now does not need the grain and soy beans to feed that many hogs. In general I’m against tariffs though.
2019-06-07T19:00:44Z,"No flu can hold a working man down ... At work ! Tomorrow we produce an award winning production! ☝️

 #HleLive 
#YourKingdomOnEarth https://t.co/SGz0XJz9Gx"
2019-06-07T19:00:32Z,"Αντιο σας [antio sas/goodbye], Greece... and szia [hello], Hungary! 🇭🇺 I've come down with something (probably a cold, but might be the flu...) and haven't gone out exploring this evening. But this street art I found on the way to my room demanded a self… https://t.co/qyTVERiMO2 https://t.co/zYQvV7Rxp3"
2019-06-07T19:00:10Z,"Doctor: do you remember when you got your flu shot?

Me: hold on, I took a selfie that day, I’ll tell you"
2019-06-07T19:00:03Z,"Today, someone told me that in her workplace flu is not taken as some sickness that could lead to one taking sick leave. Some people die of flu. Kanti sikuphi la?"
2019-06-07T19:00:00Z,"Amantadine used to be used as a flu medication, but since 2009, all seasonal influenza strains have been entirely resistant to it

https://t.co/FOzvJv3Ls8"
2019-06-07T18:59:42Z,"Cold ✔️
Flu ✔️
Ice Cream ✔️✔️✔️✔️

Me: 🤧🤒"
2019-06-07T18:59:40Z,huwaaa too much suffer gatal whole body plus kaki cramp then bad flu aigo 😭
2019-06-07T18:59:35Z,The Infinite Flu / Written by Matt Bunker fubunker / https://t.co/tSA8AEQ6dt / https://t.co/WMfuwkrMZc
2019-06-07T18:59:31Z,"Watch KILLY's brand new visual for ""Swag Flu"" here:

https://t.co/dFI30oeGKB

[@hoodhokage] https://t.co/IacAF19izS"
2019-06-07T18:59:22Z,"@dad_on_my_feet @MomO5Tiff @MissAngSays @DadSays4 @Coolhtowngirl @Dannysuede7 @derrold @StephiHill @Ms_ShaLeeLee @mariapelletie16 @bluenwhite66 @clumsyassdani @INeedMoreBeers @Babyfloaties24 @UcncallmeJules @jazzieyay @MsJayLee22 @sah_nursemom @MomOf2Happas @MaryJustice86 @Triathleteby35 @sarcasmandcoffe @samanthajaemoon @bubszmom @GohansMom @thismightbebeer @MelissaTNDmom @weedswildflowrs @dadthatwrites @Cdnfarmgirl Hmmm worst was probably when my daughter had an awful flu, and they had trouble finding a vain for an IV and poked her tiny 11 month old self like 30 time.

Best..wedding and I'd say bringing kids home from the hospital. Not so much the actual births. Too much pain and chaos..."
2019-06-07T18:59:13Z,how’s my aunt gonna force me to go cinema with her while i’m dying from the flu 🙃
2019-06-07T18:58:16Z,Me not getting ID’ed for 3 bottles of wine but ID’ed for cold and flu medicine like Sainsbury’s are you okay mate!
2019-06-07T18:58:10Z,Survived the winter flu season and somehow my body decides to shut down when the weather gets warm and nice ??? Rude
2019-06-07T18:57:29Z,"@BrandonWilson22 Tim Duncan, flu game, etc..."
2019-06-07T18:57:16Z,What was the name of the flu that killed an estimated 40 million people in 1918? Want to know the answer? Go to https://t.co/Gfa236t0Vg #trivia #generalknowledge https://t.co/mrvB9K6vMb
2019-06-07T18:57:00Z,"Watch KILLY's brand new visual for ""Swag Flu"" here:

https://t.co/dFI30oeGKB

[@hoodhokage] https://t.co/IacAF19izS"
2019-06-07T16:52:53Z,"@seancannell I plan to do 1 a week, right now I’m down with the flu, like bad."
2019-06-07T18:56:19Z,@seancannell The flu hasn't killed me!
2019-06-07T18:55:57Z,"As I was told after reporting my first encounter with Strampel at a flu shot clinic at the Capitol Building as a 2nd-year medical student to a faculty member, ""Everyone knows about his behavior, but nothing ever… https://t.co/Zb3MB9wjkW"
2019-06-07T18:55:47Z,"Pandemic preparedness bill funds flu programs, military-civilian trauma care integration | @scoopit https://t.co/GQQzGZasxv"
2019-06-07T18:54:57Z,"Flu vaccination for staff may become contractual duty, says chief medical officer UK  https://t.co/qIzAXjWVUx"
2019-06-07T18:54:09Z,"Now &amp; again y' get a cold or flu. It makes y' feel dreadful &amp; can even be lethal to some. But most fight it off &amp; normality is restored eventually.
 
It's almost a perfect analogy for current UK politics. We'll fight this off. Eventually. 1/2 https://t.co/N7gKKH05r7"
2019-06-07T18:54:06Z,"Some of you close your business because it’s got flu , I have seen ppl bringing business back from ICU or dead, don’t give up so easily, fight for your hustle until there is no fight or hustle left."
2019-06-07T18:54:03Z,China burying pigs alive to contain swine flu https://t.co/vrFRPgApvs
2019-06-07T18:53:57Z,"Doctors express alarm at health conditions for migrants, saying that 16-year-old Carlos Hernandez Vasquez, who passed away earlier this year, should have been taken to a medical facility sooner instead of remaining in detention. https://t.co/mr7w6d0rX7"
2019-06-07T18:53:45Z,"""ok Google take away the flu"""
2019-06-07T17:53:33Z,Thien Thao Red - Medicated Oil $1.49 #MedicatedOil #Colds #Flu #Cough #Vietnam #Shopping Please RT! https://t.co/HMicOTvFBL https://t.co/Co9brTg91v
